Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1.064738334036292,301.7050920353382,310.5470980004315,1560.9957081051725,33.557873367749934,48.047313986642074,0,0.061073979711656505,0.0120650746900089,-0.03305745761770209,-0.000944760310913876,0.04850389466148627
2.0823106797771453,301.6852942073389,310.57894053314186,1571.946793512524,38.94684506827097,49.98933480790249,0,0.04332116012750639,-0.0796352437495956,-0.04407418656892658,-0.0021159201594374804,0.00836557412199197
1.031859576365358,301.6669198744562,310.6149632857506,2127.0181639362295,18.87232242347784,53.011777044366,0,-0.02295331687010392,0.005235905453945446,-0.05190526376379528,0.043627735299894194,0.016980863450461636
0.05909165575110258,301.59010646708776,310.5564531457636,1447.951507977333,45.19388697568454,55.007795441581926,0,-0.08414381402086735,0.05431093440974432,-0.10358791865595313,0.022606865437318338,0.01200071637862068
0.9671493207343671,301.5580852985245,310.70543156594357,1543.0116607672119,39.991608532245934,60.04382399017376,0,0.016437460492324234,-0.028171843249106505,-0.009842106586086882,-0.002681355100857012,0.07107145551016907
0.9951112447649855,301.65499416177073,310.6590774311969,1507.96709743692,35.22442391938896,61.97502752650691,0,0.04416965401504214,-0.08239549192970401,-0.004395737753125884,0.02432806764111917,-0.008162910675239138
1.936253553606287,301.6642763809829,310.67392843293607,1403.0127590920931,50.909165761685664,63.93726360966853,0,0.052296153606430244,0.020163293623770555,0.023681619131101388,0.02093231504259849,0.08704686787894506
0.9615898147997812,301.69593147620577,310.55637086273714,1453.950291163784,40.12374442401254,67.02665106789755,0,0.049543449738449576,-0.00032519511917605354,0.005919051802460188,0.0141986136204469,0.011596899495831339
0.9420437410028716,301.7073187423817,310.78391952871556,1771.9881852580165,27.548711200937905,69.04557876933059,0,0.08235366788408126,-0.007370699149031564,-0.03220201702805466,0.09787948821780783,-0.03043045535068726
1.0361229183819534,301.72033821696164,310.8391638823128,1479.0835164498508,49.553135542550436,70.95631942755085,0,0.024482293099072922,0.045451562242493505,0.021789051002886153,0.05482229480967826,0.025784960498579708
0.9523550623115835,301.7332706445144,310.86796384025644,1722.8924045604817,31.299961340962138,72.97089566842958,0,-0.0023102131202710464,0.12273230655685752,0.018609213979859533,-0.016499871256558905,-0.04815784792759582
2.094437171150229,301.682141014746,310.8009219490996,1468.9663973443683,46.87954865578156,74.96288896056207,0,0.03514468523028277,0.03771158147796083,0.0309378306205997,0.06126244355168752,0.04105817740488796
-0.01314457140292321,301.5916519961769,310.5586529578455,1830.0656803904483,26.5479991243006,78.00094285184917,0,-0.029644422720474847,-0.10754132991289861,-0.0019305813458225679,0.026311975568725488,0.018515523060415946
0.8854190614232759,301.6801044590386,310.57504527313273,1496.9569382183167,38.588655957452104,82.98237033459216,0,0.04560589177092567,-0.0331529032923064,0.016252069972184906,0.0025968783974332135,-0.05270182166022744
0.9461440611952673,301.7200241048109,310.57942433817254,1540.0382045099002,53.20265699146595,84.98305863260903,0,0.04163563334015464,-0.004030790148728798,-0.03258270335567969,-0.04114044200156258,0.023439651111139465
0.9533581083950867,301.652580107317,310.6023457296408,1514.0553652133096,39.98180717014325,86.92543833823763,0,0.033772859527513334,0.03398020306879709,-0.03571652329782306,0.010577363024493948,-0.03635299171291765
0.9498567069269537,301.59186972380917,310.58592904059134,1654.0675113850828,34.5752269921759,89.07707711415743,0,-0.003369786751836411,0.009425519380387447,-0.017127535082543357,0.024416637873731797,0.04574960155378275
-0.024744919935345486,301.63759391095675,310.54480555319134,1519.0614561643224,37.338852278422905,91.01794873531159,0,0.05018773139248755,-0.05502046480053835,-0.0757717776080094,0.09532634940118787,0.0016286534334767782
1.0224796055797258,301.6754343023677,310.52104587913885,1720.0040472042576,30.626675484730892,95.8988873844086,0,-0.11870897941966436,0.040326126007143644,0.011421574604786084,0.023496838383952584,0.010498830496401556
1.0313745484867778,301.65935281910043,310.4586689826908,1469.9165485331173,38.0684904111459,97.90448657890673,0,0.010218494272714956,0.03881273620059769,-0.03819341979753016,-0.08959301353835016,-0.07622129619995675
0.9589054121160615,301.7333665259039,310.5393559635349,1641.9672747486113,30.06963857737481,100.03677369253694,0,0.050534946975357514,-0.021126048212130853,0.06533953095478474,-0.027490403316938646,0.031191056569999594
1.9612463231103912,301.6445225791244,310.639543564548,2006.0881531290881,19.2512636402997,102.07486386461022,0,-0.00944111387733387,0.09589467104189377,-0.005242021860122511,-0.06491410018734499,0.024674283470533707
2.0360452846534374,301.6453023012895,310.59285806570415,1505.009944229919,35.944253241702114,104.98230162010151,0,-0.09484495665522444,-0.030805711126679305,0.05865798972655281,-0.028901047211856802,0.0016614636847295666
1.923676450427796,301.6845594759526,310.586026212895,1608.9297533493989,27.857847409802325,107.90758003538717,0,-0.08670223534453841,0.04687817865784878,0.031617629458401214,-0.04418252368947738,0.10880642392451863
1.9900309343077491,301.6331236862091,310.47844822307,1863.0670284842693,22.422621721775876,111.001169403276,0,-0.04820928094703965,-0.10244007510625941,0.0016144574315958055,-0.04896064784310856,0.014703454618104982
0.8853597472098287,301.5893489753605,310.34447136767864,1400.9532595731846,43.001729984382045,113.96746200987242,0,0.026453862806528047,-0.04143600773867703,-0.017527749818243857,0.047259532461705306,-0.012010805109415733
0.9415129974409195,301.53575932538536,310.4126312047422,2007.069303136028,20.049529277093285,116.00227149677958,0,-0.023488092330142398,-0.0901113001274422,-0.0016282713066913753,-0.07362784516617321,-0.0191611576096688
1.0918964822906825,301.6994041696269,310.2749028481204,1493.9566933344695,47.85705046549011,117.92426882070481,0,-0.0397830957235078,-0.030994832450364187,-0.01581924893498857,0.03273308278268643,-0.038819321695657716
0.8974475341650194,301.5469667855644,310.37297981006634,1457.0017042072284,48.1516433992951,120.07600977419933,0,-0.055520553505657204,0.11135515577492039,-0.011962230814866895,-0.09022111725728132,-0.023157836087624784
1.0515356585502595,301.65695707811085,310.44993092697996,1556.0450546617105,38.0111310661014,121.95166963578082,0,-0.03412654632790234,0.02083488141836834,0.008190668437870323,0.08108719504773942,-0.043312696876748415
-0.005850379826675467,301.596094173906,310.41765544356633,1509.9902988979559,43.22105949740343,123.92274653486469,0,-0.04751018301249094,0.045499874550573915,-0.038336717901348696,0.010965923389665115,0.06847588403460741
0.0068377875824482855,301.72110259243294,310.47495904294743,1566.9841953594578,39.095404358024794,128.99150148627473,0,-0.06223803901666533,-0.049492872376416,-0.07106931905324902,-0.005401621272393612,0.03193846098407842
-0.0834995608552942,301.6880891021029,310.49524689288165,1475.999244628938,43.580920768282304,133.99965885321689,0,-0.00031053560337068286,0.0015732002540967491,-0.050451311672975174,-0.010555296596881444,0.06212194556561299
1.0316711144783504,301.78743221599655,310.5849924409985,1663.090155416759,30.924318610102024,138.99679898492275,0,0.009745516185216537,-0.0646236580836146,0.022786713113310368,0.017222151031196963,-0.027100298463345548
1.939984953910117,301.83251659405846,310.46160594983087,1409.0705758460683,51.122643548842895,140.98372997378442,0,0.0650564899722164,-0.035676335292113316,-0.044991451852241696,-0.08203403199106371,0.07190724063606697
0.9299477164730952,301.769391906212,310.58346286629103,1666.0415892146423,36.506445817473,143.96843588273012,0,0.03229001116958626,0.025821724668265246,-0.013578265609766766,-0.00020312505774228935,-0.026748979640465145
1.0216995826856001,301.7693770365078,310.5485638936196,1519.8835011777344,46.35695809047599,145.9307669799547,0,0.03720527476238562,0.06782465449645202,0.011133558200045817,0.017832241311069082,-0.0224855818020048
0.9896865065176463,301.5032381557905,310.5161482324556,1644.1001333857603,34.18348505849858,148.0446318063497,0,0.11744264404041649,-0.01359858257088715,0.025603572639117812,-0.03567717988420124,-0.020492445437768427
-0.002572042152583305,301.6076470610025,310.4859151158378,1478.9385788673744,35.98772233091958,149.91597745581322,0,0.013326862898087464,0.005269579286588971,-0.08858897675010775,0.03696469405154055,0.07123714670797206
0.9339585290425125,301.62525057041205,310.37340113019906,1446.0006486219506,50.29073632086835,154.9558058195284,0,-0.03173174925892319,0.04643613133407226,0.024474342766071574,0.015448938056640486,-0.0036701293159381748
1.9406373681356608,301.63421935160017,310.4769827344139,1406.9461463565467,51.658652650213995,156.93995078698322,0,-0.06307531051467968,-0.050482196780382516,-0.10102563684695023,0.009851528964877735,-0.003941266560339978
1.0668718795685814,301.6308084003796,310.42599256061226,1234.039319958646,52.226353464763136,160.00006280631595,0,-0.05143615256630867,-0.08557765130298413,0.010300731551547513,-0.10000937998750375,-0.0836743518748987
1.9719560896264545,301.7721287706998,310.5006960949753,1696.0822955151916,29.9613231228386,161.95081592249184,0,0.005798502476565193,-0.07899132908148411,-0.027859486132710914,-0.01269197318663496,-0.050928567140907544
1.0201886665023945,301.75335951995226,310.636459329491,1383.9789890540471,53.429759194998475,164.99711344126206,0,0.023927848200755802,0.012747427514275376,-0.03386806205506129,0.014775102060637278,0.023742878920060915
1.9636367041439684,301.66996375162745,310.66982108937617,1571.9751825846497,36.58357917215137,167.01584327564464,0,-0.0018577278608442466,0.06611620008200071,-0.0418388103193891,0.0774672503298719,-0.047132497601890075
2.1196052664943217,301.7858445979314,310.72814237545475,1386.0285232035092,42.51342829455881,170.0076227808735,0,-0.028461754385985968,-0.05377018120394114,0.001612833241833523,0.034624528605510844,0.06140951461660746
1.0236426358593842,301.78966779322974,310.8296826656916,1460.969294973319,43.34717863150455,172.9955626591697,0,0.014699290579065011,0.02208021354251931,-0.01146753458494678,-0.0493020950972887,0.015845256916175717
0.9793038507588427,301.8107589162058,310.6944453573495,1525.0340540421396,39.8192799670421,174.97033291043255,0,-0.028997526796595348,0.026457524679350614,0.02122698263062641,-0.02323053910290937,0.013642760377811572
0.9950519632866046,301.7371367495707,310.70387208717796,1333.098324120936,61.62763662577457,177.05421328686887,0,-0.07250818229278684,0.0272806386120389,-0.043860710496257345,0.024547222164720363,-0.04526071329041113
-0.151957442741384,301.7188450304281,310.60818433607307,1505.0956121543852,40.933307038840546,179.06973861798417,0,-0.009037298385732882,-0.026841689421047688,0.016068716212343317,0.01249046565080452,0.0462158991245503
2.00188231376579,301.7051093600938,310.5749615727704,1438.9676367770921,42.0772273706084,183.99498002779944,0,-0.013710753773177231,0.046987732060353206,0.020635860529378314,-0.023434389428687814,-0.016064979138943607
1.0269642297399888,301.7285332405916,310.61407497129113,1490.9597447710414,43.63645097223985,187.01060477715626,0,-0.08294725023814162,-0.031486632705168514,-0.027371453574371873,-0.0012646419477100733,-0.046433392490761755
1.9748578902815639,301.6594303550378,310.57927244201755,1488.0633944985118,39.528198396586305,188.90507647046385,0,0.046299476411039035,-0.001864199148121203,0.036963680998770836,0.07570243286562856,-0.0070774200284065645
1.1073395939765864,301.6778106703359,310.53767886712706,1536.0375965462533,47.861437065685905,191.97329821426047,0,0.06364333437100277,0.020416796481222178,-0.032674936766893474,-0.03384263729903514,0.017533714635775362
0.9864742699220841,301.6678205638814,310.6026097112279,1960.0305535060377,21.187642641271463,193.9561114473148,0,-0.04911618124294948,-0.005937761626187997,0.021893826822003894,-0.030819519106175166,0.02215214980576344
2.021010420400043,301.7369109384381,310.50065843739645,1593.9782582835255,31.20892348238628,195.96418824887837,0,0.03916876619645822,-0.09020710046453165,-0.02368514060988277,0.00415933032719118,0.012076198174895636
1.0209258757453585,301.7458872476664,310.4970107392281,1356.9242636053234,53.136762677700595,199.01488755208914,0,0.03134929705542789,-0.030605725999978118,0.07398398838902402,-0.03212054771396687,-0.07788025976005013
0.9764137444681467,301.6991993521412,310.4729650891562,1445.1162888591757,41.55743056165494,201.015245411733,0,-0.08239482313226132,0.00884322794049028,-0.05071249088165484,-0.014899798723175473,0.02455652318045229
1.0754975163530904,301.6172586009691,310.42996670119385,1543.0477536433887,47.757365465687,202.9898922330673,0,0.08387129014422376,-0.07399336694164292,-0.0434784360378824,-0.029364710440357884,0.0025823199623787804
1.0509763612070024,301.6505831345108,310.4387012394866,1366.0253284764299,53.09769715969998,204.9770703290219,0,0.008422549811741975,0.10704904547195604,-0.12264154281173761,0.006293315809717941,0.05853200682602902
0.9946663840974606,301.76995195102694,310.2556095812724,1458.0091593858947,40.311548147799535,206.92856064922435,0,-0.046441307229298616,-0.042432568366914766,-0.042836854387599065,-0.008647301078224097,0.04315139486965999
0.945211383731261,301.65513877238965,310.3292004137242,1415.9650525182915,62.442269098084516,209.057595260799,1,-0.01073274503288868,-0.08841476596743927,0.9199772986256763,1.0160841794784008,0.027834492068077994
0.9844890724185045,301.5755652515647,310.3287389496959,1793.9685651448788,24.697752991597717,211.01339273107942,0,0.04155491150035298,-0.039672862683492224,0.0232124693091956,0.04417870556251958,0.07907935737936794
0.997072685835346,301.6539045402134,310.3516881477939,1483.8724451090952,41.435089462145406,212.95651713011102,0,0.0626875123596236,0.07996622941396014,-0.08509279785404969,0.0785521289470586,-0.013603588064917405
1.0105744695381595,301.5772324828279,310.43449689889326,2514.0440361046303,13.559074972073015,215.01205240236942,0,0.058274317437930406,-0.030268051721312045,0.056504759563874865,-0.03462361076218297,0.014698766983025283
0.9540509570378171,301.618732995693,310.34534026712197,1647.976901095893,30.808838593532624,216.98886199311846,1,0.9860376206323236,0.0020396406989874496,0.016579809680885637,-0.06576334088985505,-0.003687493305375897
1.9222810537956752,301.5724489461362,310.2629891003934,1613.9609218325547,32.95575595616589,0.06621642607458263,0,0.048500735169708195,-0.06972919001741777,0.03708787002608169,-0.057665232298658935,-0.023011124690462473
1.0510450148248809,301.60541457140874,310.17624271349723,1622.028482293828,34.336774378959134,3.035906441699815,0,-0.036240275284258654,0.023477669443637324,-0.024233469160142237,-0.015583937623379871,0.01264131142888944
1.9851224740366207,301.5719943825477,310.22189607219724,1477.9181716396631,40.55739825540794,5.019936099739764,0,0.03806182854970337,0.024357341616039176,0.021168271163259103,0.006395571021285611,0.00614334534269927
0.9848282009556045,301.5939053633879,310.1768927104892,1317.985576071888,51.4757007081796,8.057542495990411,0,0.0005313791543768734,0.04734403466227828,0.03902905774516069,-0.09006844995248484,0.0848305464216707
0.9535193849924952,301.75693034233814,310.26666051802147,1493.0301853260912,36.23071143861331,10.031009593350676,0,-0.05596123784751891,-0.0016965827515716227,-0.028988892264385547,-0.01153406698083375,-0.11421274580810561
0.03624761747691247,301.74296266200895,310.28447684386623,1369.0345535545973,51.27504438929345,11.994195999435854,0,-0.010810697914889896,-0.012684532103839059,0.0216940088164083,-0.005873809112494435,0.03712413647251633
1.0185447241423093,301.58554003816977,310.25438323209363,1447.0288807209618,46.42698115648122,16.972091824933656,0,-0.01961083007213413,-0.026859382714636476,-0.02931960299220515,-0.009958744628834108,-0.07918667487156134
1.0362957241511832,301.63039580058256,310.1045928598844,1484.9870000703147,50.31535714927008,18.992882868786257,0,0.0605740883437966,-0.01583500229994119,0.059697444606682394,0.03326877910844845,-0.00875242833398278
1.0350224149317444,301.51328009504243,310.2905169261043,1489.09092665983,48.245269725267846,20.995636254527138,0,-0.05223357888602919,0.03821538734486535,0.02020650092847876,0.03237475764406531,-0.015342283228255527
2.0488575584790505,301.599581373441,310.26341199864095,1233.0348078538623,52.909606544018445,22.96517939967211,0,-0.009762593585109287,-0.0070521027105395154,0.0062370034488133655,0.008743104047922662,-0.00038600895452869065
1.02503258890408,301.6331862002274,310.30688671974826,1641.9532965837018,32.88183557381075,25.999219036815468,0,-0.001758076715760551,0.11812557388252926,0.08875543969190217,0.060054843731142386,0.07203962160890034
2.030651867201673,301.7873829645773,310.20881531012793,1372.965121946084,44.53829498216375,28.05606987252297,0,0.007043663997601181,0.00865441539571837,-0.0035146173430787016,0.036430307320402915,-0.029380211882010794
1.027268519741915,301.8027721252601,310.2771873047224,1568.995785321059,33.26074746148641,31.000828694161903,0,-0.07166328498379768,0.06525792287025012,-0.02744527994615711,0.017661540288378307,-0.07692879969563775
1.1042897506591487,301.7209947832045,310.26607220420516,1849.97490556192,23.106027714644792,33.040151808233915,0,0.02637032376057003,0.020501074731856302,0.03395923747828774,-0.08037994190955818,0.04390910511488827
1.9717381562971958,301.72933387741637,310.32043269230235,1494.0301801619203,42.615202400840516,35.002615878388454,0,-0.038149383987874805,0.0901887039543861,0.01945809138066423,0.0713092599094258,0.04937157970226829
0.04011675356756289,301.8541244611631,310.2900937130699,1777.0250947237985,30.392168870569265,37.98037730052539,0,0.005013510073808344,0.10936592021538621,-0.023466747539441047,-0.016720472791931753,0.024965363826911835
1.036640969004246,301.88057330012435,310.4021670521754,1454.0111682460283,43.5619088089218,42.939870786511555,0,-0.042255951344726234,0.06265110184225937,-0.009610103013102101,0.023242477567729597,-0.060900533096326925
0.9485676295277203,301.9287415832924,310.35131616822116,1536.0156497145158,34.50815478142292,44.983322178169466,0,0.014153972954607347,-0.01577206666708253,-0.034850582917735934,0.001327296170612318,-0.07853005802047468
1.0470893671109032,301.78182203473875,310.4415664809668,1482.1077171035713,39.364766931364294,46.98068924979774,0,-0.03002733711326463,-0.0540978199343103,0.025543740091842876,-0.036288719969795526,0.04001019091851668
-0.018655265241279227,301.7973173612521,310.4496751229472,1512.0097098958586,41.62330944499172,49.01761422931737,0,0.06464554245147959,-0.00830370403197833,0.014076706568252467,-0.02071489586573716,-0.01809694501274809
2.148036728480242,301.8262144709715,310.4797602154279,1511.0191351490748,36.043744698528364,54.03624345835032,0,-0.05214989145702656,-0.07483015682314724,-0.02472356123731229,-0.039169607724827665,0.025745365289931252
0.9635976642393402,301.8970626560583,310.4476719134096,1598.8933094689476,40.90901468861675,57.04699380230744,0,-0.01578150388893345,-0.0021946988076874305,0.031472210668443405,0.00064981245305905,0.007631361924093666
2.019597749823667,301.78223756376684,310.46459742706526,1518.0539045217365,36.35748964671304,58.9326531580391,0,-0.034485772214675935,-0.07093498663772149,0.003510643140185569,0.06798408324794747,-0.003986907650688476
2.0620308904012448,301.74079507834307,310.36121958273657,1449.9341885087722,39.834819851460225,61.9791926167905,0,0.05598065201522942,-0.0005098652264931939,-0.0419919362878321,0.002323627214290782,-0.01545712387497037
0.898813753871129,301.89069387128984,310.3697532411695,1426.9385878414687,47.45612839539573,64.9700376149139,0,-0.002695747010657427,-0.08855019236847633,0.0866262360653418,0.009598333901872022,-0.050354813249159115
1.0514223110127003,301.99851232909793,310.4694857208696,1560.8971567174451,33.01905074163486,66.98826504092368,0,-0.006190747467570729,0.022187210825608844,0.01610526626695325,0.00652395162707487,0.01814709724311497
-0.026485400033413476,301.9103385964971,310.36105607998877,1457.0100960431682,44.219871601728514,69.03538757094304,0,-0.04031761032497915,0.00381920267699528,-0.07617185080309768,-0.1503363514149775,-0.04309568943172917
2.05937211108814,301.9616713245563,310.63649098760885,1460.0205408713398,54.18244033572817,73.94576437692648,0,0.15587986285606115,-0.10534633094287278,-0.0032341640644152694,0.033057342692483595,-0.08840641951287462
1.0047194799542842,302.03453571559305,310.4593338078955,1601.0911046606946,33.53787331779627,76.98060108121628,0,0.03026347048076159,-0.006602460872903506,-0.023674939867886744,0.0027876856204261135,-0.09770586335733251
1.1030602427244414,301.9503372246661,310.587783194978,1570.0717658870558,40.57895210618095,79.02175899353506,0,-0.054465915645906166,0.04878501407821541,0.04850101487630426,-0.004284013712630215,0.0014789348561923456
1.025655184177065,301.90246287222493,310.49560231450596,1565.0315964156555,36.23131820591641,81.00976019123372,0,-0.029171295692551877,0.05374581805432729,-0.10332607597492578,-0.013462744694754029,-0.02826514257528816
0.9573524350732499,301.98496996716824,310.3942100721554,1377.9380335141475,44.89957620174492,82.98905741014812,0,-0.03598578671919709,0.02172657479329404,0.027166317135033615,0.005378533732687687,-0.07429420447384542
1.0009442009854213,301.8247333846206,310.50593392833645,2288.016968427746,16.216196675157807,84.97455746471996,0,-0.0333939161147041,-0.007870838653457887,0.0589304951605652,-0.04454172250714408,-0.06231188082486754
2.003178661470912,301.931528089819,310.2943309056596,1374.9952617291578,45.19220803693263,87.00082042955616,0,-0.017676991648021244,0.07627001186123572,-0.10325209536591895,-0.024832040532229295,0.04179873997631525
1.0073875118007256,302.03207670948143,310.46370550994715,1788.0071826561664,28.16258961360403,90.01341292564177,0,0.05549779732273677,-0.03222642888107316,-0.02940165727605657,0.0285506665994516,0.10279646764333202
2.0088387839765396,301.9236968142887,310.3980338686952,1576.1185365231813,40.79911150226045,91.98697860671959,0,-0.048599237557245246,0.018433808526714886,-0.06966881175183168,0.0810569644268652,0.07142777565061284
2.0439996231951136,301.72936538344027,310.35377386708956,1867.9680833430502,24.752246370232356,94.98253142924237,0,-0.05505427000872831,0.056969775467051925,0.09496222651485646,-0.0033110691183203993,0.0075698259368032345
0.9250159989865844,301.65113542125107,310.0454785750942,1260.9809887474257,57.12570594955591,97.98960462028381,0,-0.05792548826947833,0.026126330157521457,-0.08051938268870126,-0.008662152800231408,0.012141597345458771
1.8988384185142306,301.55804798946383,310.02683057215216,1541.9885945325104,34.25974639592336,100.04353926585209,0,0.006952919018537853,-0.005837507157854015,-0.11296222637346581,0.032926314653222655,-0.006257863830487771
0.954316270692352,301.6326285439292,309.96859230327055,1438.0039563292514,54.40115198415156,103.03706262459909,0,-0.10973062809784702,-0.015739502668979957,-0.05331407562008742,-0.042095966297346,0.007772016704708751
0.9033617937216151,301.53596917761257,309.93792094854746,1511.035562448461,37.22567412804386,105.05375076350118,0,-0.04387038710150045,-0.0013167195414967737,-0.04606291926132208,-0.0443939291265866,-0.10255714642679657
0.9710040235766024,301.58512398406685,310.0056243009736,1635.0618713348415,31.357957944572412,107.05994531033156,0,0.02936598657174215,0.06264297446477256,-0.032616058659782045,0.022428704016628165,-0.06232539943921611
1.0765707744073323,301.5783573707744,309.85738358220436,1428.0291742283362,49.303732378648974,109.00609805027646,0,-0.06493070595862087,-0.04273333050607439,-0.07861769718273731,-0.04510602924042126,-0.05270016162376228
1.999086230065029,301.5288794086819,309.8637110832287,1409.9813830814242,44.81458149209931,110.96377049863669,0,-0.049148353401248124,-0.02426230557218483,0.1538487206630306,0.05729480094722333,-0.013607648035610029
1.0881705689949857,301.5802998027525,309.85246077539506,1423.061951030767,48.381645486032475,114.0158389893297,0,-0.04946871956202503,0.01701333596506858,0.021735952083812883,0.08039863992448004,-0.04781685176843478
1.958973896667892,301.4222108199754,309.9095499299733,1552.1245782508324,41.80036736772465,116.06239949557649,0,-0.06480927021952906,0.012707097829860424,0.0039211523576765115,0.04301615735596165,0.00512927139844246
2.008965830839833,301.39345269591223,310.0410075318457,1406.0047621378646,50.80484021959357,119.036704361733,0,-0.07730019624007411,0.06318642604377415,-0.06534628185675018,-0.06696387616987527,-0.07005992106790548
0.9921661257887014,301.5591743752948,309.9263048320433,1443.052742567922,48.77511122918155,121.98505591775168,0,0.05096567584156523,-0.016031352598210296,0.06703463160583768,0.02936751228303261,0.019459125377803817
1.9660333476104856,301.5364894609836,310.00173551891345,1343.0396042451748,64.29648790382025,123.96838747480638,0,-0.016087734498830854,-0.0870756458547226,0.06752437950309574,0.03617988280015384,0.03346580630846919
2.0484314980488056,301.6222803589781,310.0456824014716,1486.0027381035056,41.591607697673055,126.94947742124798,0,0.025975192762316253,-0.08123331129209482,0.029021366673772482,-0.056168366403474224,0.042212391253988235
1.0359974605782651,301.6112535801239,310.09110338800264,1296.9397709439634,50.480612417622226,130.031913084131,0,-0.029403429984689235,0.02909113063536378,0.025926451147667257,0.015984369634501384,0.049550535020387164
